,微博id,评论页码,评论id,评论时间,评论者赞数,评论者IP归属地,评论者姓名,评论者id,评论者性别,评论者关注数,评论者粉丝数,评论内容,comment_processed,cluster
10185,5003960000000000.0,15,5004150000000000.0,2024/2/22 9:16,0,来自湖南,圆圆圈圈圈o,5851190277,女,198,91,辛苦了，致敬,辛苦了致敬,3
10186,5003960000000000.0,16,5004710000000000.0,2024/2/23 22:23,0,来自山东,奇变偶不变符号看象限999,7762138628,女,62,511,真的了不起,真的了不起,0
10187,5003960000000000.0,16,5004520000000000.0,2024/2/23 10:18,0,来自吉林,Queenie美,6592282780,女,11,0,感恩负重前行逆行的人，像你们致敬！,感恩负重前行逆行的人像你们致敬,0
10188,5003960000000000.0,16,5004490000000000.0,2024/2/23 8:25,1,来自四川,黄上驾到198401,7846534796,男,213,0,@平安叙永 ,@平安叙永,3
10189,5003960000000000.0,16,5004360000000000.0,2024/2/22 23:49,0,来自广西,巷猫眠,7795203046,女,72,5,辛苦了！,辛苦了,1
10190,5003960000000000.0,16,5004310000000000.0,2024/2/22 20:16,0,来自浙江,名字不要太酷了,7903112861,男,59,0,辛苦了，致敬英雄,辛苦了致敬英雄,5
10191,5003960000000000.0,16,5004310000000000.0,2024/2/22 19:57,0,来自河南,指尖的温柔沙018,6333705751,女,104,3,感谢有您们，最亲爱的人。,感谢有您们最亲爱的人,0
10192,5003960000000000.0,16,5004290000000000.0,2024/2/22 18:34,0,来自安徽,虫豇豆,7878674389,女,68,2,逆风而行,逆风而行,0
10193,5003960000000000.0,16,5004280000000000.0,2024/2/22 18:29,0,来自湖北,房顶上的垚啊垚,7455995275,女,41,1,感恩有你,感恩有你,5
10194,5003960000000000.0,16,5004280000000000.0,2024/2/22 18:28,0,来自天津,宁家红菇娘,7758096948,男,73,550,辛苦致敬,辛苦致敬,0
10195,5003960000000000.0,16,5004280000000000.0,2024/2/22 18:02,0,来自天津,宁家大冻梨,7748474717,男,100,564,致敬,致敬,0
10196,5003960000000000.0,16,5004270000000000.0,2024/2/22 17:51,0,来自四川,巧克力爱骨头,6175282480,女,46,4,致敬了不起，你们都是英雄,致敬了不起你们都是英雄,0
10197,5003960000000000.0,16,5004270000000000.0,2024/2/22 17:32,0,来自河南,爆炒呦予丝-,7786275271,女,269,820,辛苦了,辛苦了,1
10198,5003960000000000.0,16,5004260000000000.0,2024/2/22 17:11,0,来自广西,liiighr22685,2851490724,女,1703,27,再说一遍:没有“您们”这个称呼，“您”只能单用,再说一遍:没有您们这个称呼您只能单用,5
10199,5003960000000000.0,16,5004260000000000.0,2024/2/22 17:10,0,来自河南,#NAME?,1711655111,男,471,153,致敬,致敬,0
10200,5003960000000000.0,16,5004260000000000.0,2024/2/22 16:57,0,来自山东,lyn的大静静23,7900774042,女,12,521,辛苦了,辛苦了,1
10201,5003960000000000.0,16,5004260000000000.0,2024/2/22 16:35,0,来自湖南,呔一美乐蒂,7902930126,女,8,0,致敬，辛苦了,致敬辛苦了,0
10202,5003960000000000.0,16,5004250000000000.0,2024/2/22 16:31,0,来自新疆,小兔爱吃米-,7190640068,女,294,197,致敬！！！！辛苦了,致敬辛苦了,0
10203,5003960000000000.0,16,5004240000000000.0,2024/2/22 15:52,0,来自江苏,毕宿V,6349037452,男,66,4,你扛着旗走，旗子在那飘当然不好走啦，为什么不把旗子折起来走，到了地方在把棍子传进去装好就行了呀,你扛着旗走旗子在那飘当然不好走啦为什么不把旗子折起来走到了地方在把棍子传进去装好就行了呀,0
10204,5003960000000000.0,16,5004240000000000.0,2024/2/22 15:25,0,来自广东,ZAN_Y052,7414706056,男,32,0,辛苦了,辛苦了,1
10205,5003960000000000.0,16,5004240000000000.0,2024/2/22 15:24,0,来自山东,lyn的大静静17,7899927889,女,20,521,致敬,致敬,0
10206,5003960000000000.0,17,5004230000000000.0,2024/2/22 14:55,0,来自江苏,毅淇果-逝水流年,5817714250,女,74,99,辛苦了,辛苦了,1
10207,5003960000000000.0,17,5004220000000000.0,2024/2/22 14:32,0,来自河北,梅梅的调色板,7870542327,女,29,3,多保重,多保重,0
10208,5003960000000000.0,17,5004220000000000.0,2024/2/22 14:20,0,来自重庆,兵者诡道仲涝信,2827268563,男,54,1039,致敬,致敬,0
10209,5003960000000000.0,17,5004210000000000.0,2024/2/22 13:30,0,来自江苏,漠漠if,2258810111,女,118,200,为啥不给配个交通工具,为啥不给配个交通工具,0
10210,5003960000000000.0,17,5004200000000000.0,2024/2/22 13:13,0,来自广西,喝珍珠的笑笑,7795424812,女,261,190,辛苦了！向您们致敬！,辛苦了向您们致敬,5
10211,5003960000000000.0,17,5004200000000000.0,2024/2/22 13:03,0,来自浙江,寇仲pk明仲,2299213857,男,279,273,致敬！这环境的摆拍的更不容易吧,致敬这环境的摆拍的更不容易吧,0
10212,5003960000000000.0,17,5004200000000000.0,2024/2/22 13:03,1,来自黑龙江,北屯儿的希望,5299936310,男,464,314,致敬,致敬,0
10213,5003960000000000.0,18,5004200000000000.0,2024/2/22 13:02,0,来自湖南,Lucky的小小宇宙,1777857065,女,56,1190,辛苦了,辛苦了,1
10214,5003960000000000.0,18,5004200000000000.0,2024/2/22 12:59,0,来自江苏,请稍息立正,7557297889,男,15,3,,,0
10215,5003960000000000.0,18,5004180000000000.0,2024/2/22 11:40,0,来自陕西,xxrd20240222,7905305342,男,1,0,哪有什么岁月静好，不过是有人替我们负重前行！向守卫国家边境的移民管理警察致敬！,哪有什么岁月静好不过是有人替我们负重前行向守卫国家边境的移民管理警察致敬,0
10216,5003960000000000.0,18,5004180000000000.0,2024/2/22 11:31,0,来自广西,某浪吃相太难看,5853530686,男,14,36,还是摄影师稳,还是摄影师稳,0
10217,5003960000000000.0,18,5004180000000000.0,2024/2/22 11:21,0,来自江苏,涛涛5780339150,5780339150,男,194,45,辛苦,辛苦,3
10218,5003960000000000.0,18,5004170000000000.0,2024/2/22 11:08,0,来自河北,o鲥鱼多刺o,5769253764,女,724,132,致敬,致敬,0
10219,5003960000000000.0,18,5004170000000000.0,2024/2/22 11:07,0,来自江西,Nuyoah-十六,7630033474,男,666,1128,致敬,致敬,0
10220,5003960000000000.0,18,5004170000000000.0,2024/2/22 11:03,0,来自陕西,初家小雪--娜娜V号NN81850539zas,5607098328,女,183,169,致敬,致敬,0
10221,5003960000000000.0,19,5004170000000000.0,2024/2/22 10:58,0,来自浙江,zs柠檬绿,5230885440,女,24,51,辛苦了！致敬！,辛苦了致敬,3
10222,5003960000000000.0,19,5004170000000000.0,2024/2/22 10:52,0,来自江苏,小家碧玉之余,2714098975,女,128,192,辛苦,辛苦,3
10223,5003960000000000.0,19,5004170000000000.0,2024/2/22 10:48,0,来自内蒙古,葑芯59515,7086842899,男,21,7,致敬！,致敬,0
10224,5003960000000000.0,19,5004170000000000.0,2024/2/22 10:43,0,来自广西,不是沙雕,2819973490,男,117,254,为啥只报道男的啊，为啥不报道女的，为女性感到不值,为啥只报道男的啊为啥不报道女的为女性感到不值,0
10225,5003960000000000.0,19,5004160000000000.0,2024/2/22 10:12,0,来自江苏,莉琦,1410450133,女,311,172,辛苦了，感谢，致敬！,辛苦了感谢致敬,0
10226,5003960000000000.0,20,5004150000000000.0,2024/2/22 9:53,0,来自江苏,管书祎-怡,7904161018,女,299,235,致敬英雄,致敬英雄,2
10227,5003960000000000.0,20,5004150000000000.0,2024/2/22 9:52,0,来自安徽,海魂5918,1093559292,男,165,310,10级大风人很难行走,10级大风人很难行走,0
10228,5003960000000000.0,20,5004150000000000.0,2024/2/22 9:51,0,来自河南,smile6203129519,6203129519,女,231,150,致敬英雄,致敬英雄,2
10229,5003960000000000.0,20,5004150000000000.0,2024/2/22 9:49,0,来自福建,跳不动的番茄,6358327407,女,333,75,辛苦了！致敬！！！,辛苦了致敬,3
10230,5003960000000000.0,20,5004150000000000.0,2024/2/22 9:44,0,来自浙江,risesunny2018,6092544485,男,143,245,致敬,致敬,0
10231,5003960000000000.0,20,5004150000000000.0,2024/2/22 9:31,0,来自河南,Y拂散流萤,2045392635,女,213,417,致敬英雄！,致敬英雄,2
10232,5003960000000000.0,20,5004150000000000.0,2024/2/22 9:29,0,来自山西,黑白格子大迷宫,6075865357,女,17,0,致敬,致敬,0
10233,5003960000000000.0,20,5004150000000000.0,2024/2/22 9:25,0,来自河北,远扬龙,2099286647,男,111,103,辛苦了，致敬,辛苦了致敬,3
10234,5003960000000000.0,20,5004150000000000.0,2024/2/22 9:20,0,来自江西,家有酷豹,7343406857,女,214,82,辛苦了,辛苦了,1
10235,5003960000000000.0,21,5004140000000000.0,2024/2/22 9:15,0,来自浙江,泡泡哎2015,5509765845,女,245,76,致敬英雄,致敬英雄,2
10236,5003960000000000.0,21,5004140000000000.0,2024/2/22 9:13,1,来自江苏,蓝痴7d,6383201507,女,116,5,致敬最可爱的人,致敬最可爱的人,3
10237,5003960000000000.0,21,5004140000000000.0,2024/2/22 9:13,0,来自安徽,此课開拾,7904528672,女,49,0,辛苦了,辛苦了,1
10238,5003960000000000.0,21,5004140000000000.0,2024/2/22 9:11,0,来自内蒙古,刘l歌,3936347069,男,848,321,巡逻还让他们打着旗，这算不算是给基层加压力,巡逻还让他们打着旗这算不算是给基层加压力,0
10239,5003960000000000.0,21,5004140000000000.0,2024/2/22 9:11,0,来自广西,zgl__加油,3210792772,女,325,288,致敬边防军人,致敬边防军人,5
10240,5003960000000000.0,21,5004140000000000.0,2024/2/22 9:06,0,,北京西城健康教育,2656902127,女,748,6858,辛苦了,辛苦了,1
10241,5003960000000000.0,21,5004140000000000.0,2024/2/22 9:06,0,来自四川,我就是丹妮,7470577574,女,102,34,向逆风而行的警察致敬,向逆风而行的警察致敬,0
10242,5003960000000000.0,21,5004140000000000.0,2024/2/22 9:03,0,来自安徽,哈哈又是一天呀,1906009913,女,46,105,致敬人民警察,致敬人民警察,0
10243,5003960000000000.0,21,5004140000000000.0,2024/2/22 9:02,0,来自四川,燕旎儿,6469655276,女,175,16,致敬我们的英雄,致敬我们的英雄,0
10244,5003960000000000.0,21,5004140000000000.0,2024/2/22 9:01,0,来自北京,一路向北渐行渐远,1727514024,男,43,234,致敬,致敬,0
10245,5003960000000000.0,21,5004140000000000.0,2024/2/22 9:00,0,来自安徽,大侠闯浆糊123,1622094010,男,308,26,大风天气巡查多注意安全，防止发生意外。,大风天气巡查多注意安全防止发生意外,0
10246,5003960000000000.0,21,5004140000000000.0,2024/2/22 8:59,0,来自陕西,淇淇怪怪de轩,7904627905,男,10,1,致敬,致敬,0
10247,5003960000000000.0,21,5004140000000000.0,2024/2/22 8:54,0,来自湖南,时光团子love,7858231914,女,185,148,辛苦了,辛苦了,1
10248,5003960000000000.0,21,5004140000000000.0,2024/2/22 8:53,0,来自四川,晓露爱博肖,7403640699,女,310,9,致敬，你们辛苦了,致敬你们辛苦了,5
10249,5003960000000000.0,21,5004140000000000.0,2024/2/22 8:50,0,来自山东,遇见烟雨洛倾城,7840464308,女,103,0,辛苦了，致敬！,辛苦了致敬,3
10250,5003960000000000.0,21,5004140000000000.0,2024/2/22 8:47,0,来自浙江,文渊学士,1418771663,男,32,163,能否用直升机，或者其他机械设备,能否用直升机或者其他机械设备,0
10251,5003960000000000.0,21,5004140000000000.0,2024/2/22 8:47,0,来自河北,湖边4,3826512604,男,361,937,敬礼,敬礼,5
10252,5003960000000000.0,21,5004140000000000.0,2024/2/22 8:46,0,来自浙江,坂田银时ABC,7899817697,女,7,0,致敬,致敬,0
10253,5003960000000000.0,22,5004140000000000.0,2024/2/22 8:45,0,来自浙江,卖花的猪朱,7223971544,男,73,4,辛苦,辛苦,3
10254,5003960000000000.0,22,5004140000000000.0,2024/2/22 8:45,0,来自山东,开心果AAABBB,1229803013,男,306,29,,,0
10255,5003960000000000.0,22,5004140000000000.0,2024/2/22 8:42,0,来自四川,菜鸟星儿_15420,3952854132,男,270,189,辛苦了,辛苦了,1
10256,5003960000000000.0,22,5004130000000000.0,2024/2/22 8:34,0,来自广东,Yan2505,1757475305,女,232,91,为他们致敬,为他们致敬,0
10257,5003960000000000.0,22,5004130000000000.0,2024/2/22 8:33,0,来自河北,一颗香菜耶CC,7660110177,女,66,18,致敬，辛苦了,致敬辛苦了,0
10258,5003960000000000.0,22,5004130000000000.0,2024/2/22 8:31,0,来自北京,yanyang_tian12,6343125301,女,277,0,,,0
10259,5003960000000000.0,22,5004130000000000.0,2024/2/22 8:27,0,来自山东,疯狂小明,1183349684,男,222,716,致敬，辛苦了！！！,致敬辛苦了,0
10260,5003960000000000.0,22,5004130000000000.0,2024/2/22 8:27,0,来自广东,柠檬LP酱酱,7861825384,女,719,1194,辛苦了,辛苦了,1
10261,5003960000000000.0,22,5004130000000000.0,2024/2/22 8:26,1,来自安徽,辉198302,2504546445,男,89,132,,,0
10262,5003960000000000.0,22,5004130000000000.0,2024/2/22 8:25,0,来自江西,wrh墨瞳,5121316240,女,497,99,,,0
10263,5003960000000000.0,22,5004130000000000.0,2024/2/22 8:24,0,来自天津,法天启运武圣,3908445040,男,199,51,,,0
10264,5003960000000000.0,22,5004130000000000.0,2024/2/22 8:24,0,来自山西,白色绒花-海水2,7899212263,男,40,533,致敬最可爱的人,致敬最可爱的人,3
10265,5003960000000000.0,22,5004130000000000.0,2024/2/22 8:22,0,来自浙江,Bluecare惠士康,5881752667,男,489,557,致敬~,致敬~,0
10266,5003960000000000.0,22,5004130000000000.0,2024/2/22 8:21,0,来自山西,_檬小鱼,2308858170,女,288,318,辛苦了,辛苦了,1
10267,5003960000000000.0,22,5004130000000000.0,2024/2/22 8:19,0,来自河北,前面所做后面所负,7335626907,男,542,21,辛苦了,辛苦了,1
10268,5003960000000000.0,22,5004130000000000.0,2024/2/22 8:18,0,来自广西,玛格丽特luomiya,7843337481,女,68,2,辛苦了！致敬！,辛苦了致敬,3
10269,5003960000000000.0,22,5004130000000000.0,2024/2/22 8:18,0,来自吉林,yaner12333,3009265931,女,584,48,致敬,致敬,0
10270,5003960000000000.0,22,5004130000000000.0,2024/2/22 8:14,0,来自北京,南宁业主出租房屋,1673277257,男,80,3,人民警察为人民。致敬,人民警察为人民致敬,0
10271,5003960000000000.0,22,5004130000000000.0,2024/2/22 8:14,0,来自福建,喜从天降885,6540001558,男,139,41,致敬英雄,致敬英雄,2
10272,5003960000000000.0,23,5004130000000000.0,2024/2/22 8:13,0,来自江苏,思忆_33598,3404836394,女,173,110,感恩有你们，致敬英雄,感恩有你们致敬英雄,0
10273,5003960000000000.0,23,5004130000000000.0,2024/2/22 8:13,0,来自广东,啊dooooo,1695917567,女,1419,1706,致敬！,致敬,0
10274,5003960000000000.0,23,5004130000000000.0,2024/2/22 8:08,0,来自广东,monkey3556,1881829180,男,797,2826,辛苦你们了 ！,辛苦你们了,0
10275,5003960000000000.0,23,5004130000000000.0,2024/2/22 8:07,0,来自上海,睡伐醒的小鬼,2683047004,女,481,263,致敬,致敬,0
10276,5003960000000000.0,23,5004130000000000.0,2024/2/22 8:07,0,来自重庆,呃呃呃呃娥,5944331330,女,12,36,辛苦了,辛苦了,1
10277,5003960000000000.0,23,5004130000000000.0,2024/2/22 8:02,0,来自辽宁,小小余的小余,6502108679,男,222,303,致敬英雄，后人铭记在心,致敬英雄后人铭记在心,0
10278,5003960000000000.0,23,5004130000000000.0,2024/2/22 8:01,0,来自山西,常志刚518,2661904693,男,832,47,致敬英雄,致敬英雄,2
10279,5003960000000000.0,23,5004120000000000.0,2024/2/22 7:56,0,来自安徽,讲好自己的人生故事,5946567310,女,143,2,辛苦啦,辛苦啦,0
10280,5003960000000000.0,23,5004120000000000.0,2024/2/22 7:48,0,来自河北,小祎爱吃柠檬_,6005995582,女,160,1万,辛苦了，向英雄致敬,辛苦了向英雄致敬,0
10281,5003960000000000.0,23,5004120000000000.0,2024/2/22 7:40,0,来自河南,紫色猫猫球,7796040590,女,476,1265,致敬,致敬,0
10282,5003960000000000.0,23,5004120000000000.0,2024/2/22 7:32,0,来自江苏,真白目鱼,2527658520,女,558,127,辛苦了,辛苦了,1
10283,5003960000000000.0,23,5004120000000000.0,2024/2/22 7:32,0,来自广东,厄磨,7329345649,男,54,4,建议向摄影师学学，多稳，辛苦了,建议向摄影师学学多稳辛苦了,0
10284,5003960000000000.0,23,5004120000000000.0,2024/2/22 7:28,0,来自天津,宝木加士心,5276741102,男,144,58,致敬,致敬,0
10285,5003960000000000.0,23,5004120000000000.0,2024/2/22 7:28,0,来自福建,我去找空气,7406662698,女,17,173,致敬,致敬,0
10286,5003960000000000.0,23,5004120000000000.0,2024/2/22 7:24,0,来自河南,你没事儿吧1996,7775594563,女,14,0,太不容易了,太不容易了,0
10287,5003960000000000.0,23,5004120000000000.0,2024/2/22 7:23,0,来自上海,手机用户3796170385,3796170385,女,47,77,👍🏻👍🏻👍🏻,👍🏻👍🏻👍🏻,0
10288,5003960000000000.0,23,5004120000000000.0,2024/2/22 7:23,0,来自上海,带着儿子去买菜,5412429853,女,145,36,辛苦了,辛苦了,1
10289,5003960000000000.0,24,5004120000000000.0,2024/2/22 7:18,0,来自重庆,逍遥小妖空间,2109469925,女,125,242,致敬🙏,致敬🙏,0
10290,5003960000000000.0,24,5004110000000000.0,2024/2/22 7:16,0,来自上海,蚂蚁090159,7774632328,男,52,1,有了你们，才有祖国的安宁,有了你们才有祖国的安宁,0
10291,5003960000000000.0,24,5004110000000000.0,2024/2/22 7:01,0,来自黑龙江,云海mh,3047191831,男,193,15,致敬,致敬,0
10292,5003960000000000.0,24,5004110000000000.0,2024/2/22 6:59,0,来自安徽,股市猎鲸者,7450340151,男,185,68,不像有经验的,不像有经验的,0
10293,5003960000000000.0,24,5004110000000000.0,2024/2/22 6:56,0,来自山东,邓邓weiwei,7881981874,女,38,17,致敬！,致敬,0
10294,5003960000000000.0,24,5004110000000000.0,2024/2/22 6:53,0,来自河南,依星航,7638900328,女,312,1327,辛苦了 致敬,辛苦了 致敬,1
10295,5003960000000000.0,24,5004110000000000.0,2024/2/22 6:53,0,来自湖南,沐子藜y,5098904770,女,150,20,好辛苦,好辛苦,5
10296,5003960000000000.0,24,5004110000000000.0,2024/2/22 6:51,0,来自福建,有舍才有得50001,6539905270,女,212,54,致敬,致敬,0
10297,5003960000000000.0,24,5004110000000000.0,2024/2/22 6:40,0,来自北京,奏渤燕,1949093987,男,153,51,致敬,致敬,0
10298,5003960000000000.0,24,5004110000000000.0,2024/2/22 6:39,0,来自陕西,乐游员,6260915499,男,76,15,,,0
10299,5003960000000000.0,24,5004100000000000.0,2024/2/22 6:36,0,来自北京,苗品一品苗,2608240531,男,189,57,向您们致敬！有您们的辛勤付出，才有祖国的安宁,向您们致敬有您们的辛勤付出才有祖国的安宁,0
10300,5003960000000000.0,24,5004100000000000.0,2024/2/22 6:32,0,来自云南,是我的无能,5653283304,女,318,80,幸苦了,幸苦了,0
10301,5003960000000000.0,24,5004100000000000.0,2024/2/22 6:21,1,来自中国台湾,Albert_81268,7857635758,女,280,62,致敬英雄,致敬英雄,2
10302,5003960000000000.0,24,5004100000000000.0,2024/2/22 6:14,0,来自山东,用户livmuglgwi,5108577119,男,287,21,致敬英雄,致敬英雄,2
10303,5003960000000000.0,24,5004100000000000.0,2024/2/22 6:12,0,来自广东,陈村嘉源水店-sam哥,2473798985,男,68,27,辛苦了,辛苦了,1
10304,5003960000000000.0,24,5004100000000000.0,2024/2/22 6:08,0,来自四川,健康有爱的人,5304969194,女,255,7,辛苦了最可爱的人,辛苦了最可爱的人,0
10305,5003960000000000.0,24,5004090000000000.0,2024/2/22 5:47,0,来自湖北,冰雪儿Helen,2693005853,女,528,649,感恩致敬！,感恩致敬,0
10306,5003960000000000.0,25,5004090000000000.0,2024/2/22 5:45,0,来自上海,阿青头656,2352683695,男,25,171,加油中国！,加油中国,0
